Year;Month;Day;Hour;Minute;Wind Speed daily mean;Wind Direction daily mean;Wind Speed daily max;Wind Speed daily min
2003;10;21;00;00;11.93;246.21;24.36;1.05
2003;10;22;00;00;7.51;95.83;18.97;3.16
2003;10;23;00;00;10.76;63.18;16.37;5.55
2003;10;24;00;00;7.66;133.59;15.26;1.51
2003;10;25;00;00;10.76;239.49;21.68;5.93
2003;10;26;00;00;6.37;194.16;10.95;2.99
2003;10;27;00;00;5.36;65.73;10.64;2.98
2003;10;28;00;00;4.56;120.26;6.06;3.86
2003;10;29;00;00;9.52;187.06;20.93;5.03
2003;10;30;00;00;13.98;199.33;21.91;6.18
2003;10;31;00;00;5.93;143.04;9.09;0.24
2003;11;01;00;00;8.01;225.52;13.41;3.26
2003;11;02;00;00;5.87;228.42;9.05;3.11
2003;11;03;00;00;9.61;210.58;20.55;6.59
2003;11;04;00;00;4.40;132.73;6.81;0.74
2003;11;05;00;00;4.51;93.82;5.88;3.56
2003;11;06;00;00;5.23;83.62;8.96;2.77
2003;11;07;00;00;11.18;65.51;18.05;6.21
2003;11;08;00;00;3.49;77.74;5.87;1.31
2003;11;09;00;00;4.17;88.07;6.14;1.84
2003;11;10;00;00;3.86;71.84;5.63;2.18
2003;11;11;00;00;2.67;168.58;4.19;0.88
2003;11;12;00;00;3.78;204.65;7.15;1.70
2003;11;13;00;00;6.58;222.78;11.94;1.61
2003;11;14;00;00;5.62;192.37;10.05;2.28
2003;11;15;00;00;3.51;151.39;9.06;0.79
2003;11;16;00;00;4.32;184.49;10.21;1.96
2003;11;17;00;00;6.82;276.04;12.81;3.19
2003;11;18;00;00;8.13;231.50;12.80;2.86
2003;11;19;00;00;3.08;244.05;4.59;0.79
2003;11;20;00;00;4.27;167.31;7.83;2.22
2003;11;21;00;00;3.86;155.02;5.03;1.26
2003;11;22;00;00;4.94;121.01;5.95;3.73
2003;11;23;00;00;4.45;114.19;5.87;3.02
2003;11;24;00;00;3.17;146.10;5.54;0.84
2003;11;25;00;00;5.96;245.37;8.97;3.62
2003;11;26;00;00;4.42;155.38;7.14;3.24
2003;11;27;00;00;5.49;241.45;7.55;2.56
2003;11;28;00;00;8.68;279.84;11.19;5.54
2003;11;29;00;00;4.27;202.43;6.41;0.18
2003;11;30;00;00;5.91;146.04;7.68;4.37
2003;12;01;00;00;5.17;99.13;6.58;3.11
2003;12;02;00;00;3.23;139.56;5.14;2.27
2003;12;03;00;00;5.42;83.91;8.82;1.96
2003;12;04;00;00;4.46;103.41;6.24;2.29
2003;12;05;00;00;2.73;115.46;5.77;0.24
2003;12;06;00;00;8.46;130.99;23.46;0.35
2003;12;07;00;00;27.23;77.04;52.63;4.44
2003;12;08;00;00;3.45;120.44;4.72;0.18
2003;12;09;00;00;2.83;102.48;4.07;1.52
2003;12;10;00;00;4.80;201.82;9.19;1.00
2003;12;11;00;00;5.81;198.19;9.20;4.38
2003;12;12;00;00;4.55;205.10;9.75;1.96
2003;12;13;00;00;13.07;221.20;22.80;4.80
2003;12;14;00;00;27.40;263.27;34.30;22.98
2003;12;15;00;00;29.36;277.95;36.97;23.19
2003;12;16;00;00;9.60;225.33;26.71;0.59
2003;12;17;00;00;4.48;85.46;6.53;2.18
2003;12;18;00;00;4.91;114.47;6.60;3.20
2003;12;19;00;00;6.51;180.06;7.69;5.07
2003;12;20;00;00;10.78;199.07;21.00;6.06
2003;12;21;00;00;29.43;246.40;38.73;15.33
2003;12;22;00;00;16.49;281.14;26.17;8.00
2003;12;23;00;00;8.57;229.95;14.21;4.01
2003;12;24;00;00;4.59;167.57;6.00;2.46
2003;12;25;00;00;5.25;207.61;6.35;4.33
2003;12;26;00;00;6.81;180.22;9.80;4.10
2003;12;27;00;00;12.40;200.88;22.20;7.13
2003;12;28;00;00;17.43;196.09;44.20;5.93
2003;12;29;00;00;10.49;182.55;27.48;0.93
2003;12;30;00;00;8.07;36.94;10.36;5.83
2003;12;31;00;00;10.73;25.73;12.94;8.24
2004;01;01;00;00;3.35;156.04;7.46;1.41
2004;01;02;00;00;8.36;120.46;15.55;1.50
2004;01;03;00;00;7.51;84.69;11.30;2.19
2004;01;04;00;00;10.00;241.33;13.01;5.38
2004;01;05;00;00;8.32;225.42;12.01;2.19
2004;01;06;00;00;5.01;187.29;8.38;3.34
2004;01;07;00;00;4.25;168.25;7.46;1.26
2004;01;08;00;00;6.85;163.57;12.50;3.59
2004;01;09;00;00;26.19;237.40;47.35;9.35
2004;01;10;00;00;18.62;244.98;33.53;6.89
2004;01;11;00;00;17.67;200.99;37.69;7.59
2004;01;12;00;00;36.71;247.21;66.58;15.00
2004;01;13;00;00;25.66;235.34;36.11;13.71
2004;01;14;00;00;30.35;257.85;58.52;16.02
2004;01;15;00;00;37.38;250.03;63.87;12.22
2004;01;16;00;00;24.06;226.36;44.32;11.54
2004;01;17;00;00;12.30;218.45;27.64;2.52
2004;01;18;00;00;17.29;43.33;34.36;2.85
2004;01;19;00;00;12.18;207.20;21.31;2.75
2004;01;20;00;00;12.77;279.13;22.43;5.98
2004;01;21;00;00;5.77;246.12;9.63;3.78
2004;01;22;00;00;2.96;196.13;8.44;1.14
2004;01;23;00;00;3.63;92.40;7.17;1.56
2004;01;24;00;00;8.40;194.36;19.98;4.27
2004;01;25;00;00;9.15;236.29;19.75;2.12
2004;01;26;00;00;7.62;99.63;9.87;4.88
2004;01;27;00;00;20.24;230.53;38.95;6.34
2004;01;28;00;00;26.16;259.02;40.52;12.43
2004;01;29;00;00;32.53;262.80;44.71;21.89
2004;01;30;00;00;9.68;187.72;19.40;5.81
2004;01;31;00;00;15.02;199.97;29.28;8.57
2004;02;01;00;00;24.65;236.76;41.88;9.71
2004;02;02;00;00;14.80;217.58;30.30;8.84
2004;02;03;00;00;6.72;194.90;10.57;3.86
2004;02;04;00;00;4.44;180.66;5.77;2.93
2004;02;05;00;00;7.52;209.59;11.69;4.80
2004;02;06;00;00;8.06;201.67;15.87;4.33
2004;02;07;00;00;28.57;255.36;37.83;18.53
2004;02;08;00;00;46.78;262.18;67.27;26.71
2004;02;09;00;00;20.21;274.89;44.47;4.70
2004;02;10;00;00;4.95;234.07;7.55;2.92
2004;02;11;00;00;11.66;229.63;25.73;2.28
2004;02;12;00;00;5.48;52.17;8.15;3.91
2004;02;13;00;00;5.47;57.38;8.49;3.37
2004;02;14;00;00;5.56;67.06;9.22;3.85
2004;02;15;00;00;8.04;65.57;15.17;3.45
2004;02;16;00;00;12.80;61.69;29.90;6.18
2004;02;17;00;00;7.84;215.73;15.83;1.89
2004;02;18;00;00;7.32;174.74;10.61;4.89
2004;02;19;00;00;38.06;65.46;65.38;8.12
2004;02;20;00;00;5.33;64.86;10.08;2.98
2004;02;21;00;00;4.99;82.65;6.40;2.51
2004;02;22;00;00;5.10;195.83;11.94;0.18
2004;02;23;00;00;13.15;71.56;18.35;7.92
2004;02;24;00;00;5.67;231.79;8.48;2.97
2004;02;25;00;00;12.51;239.20;30.25;5.16
2004;02;26;00;00;8.68;290.41;13.38;3.95
2004;02;27;00;00;5.70;243.49;10.00;3.18
2004;02;28;00;00;6.38;229.22;12.14;3.78
2004;02;29;00;00;8.60;135.17;16.64;1.24
2004;03;01;00;00;19.39;46.85;30.34;10.24
2004;03;02;00;00;5.63;235.17;9.75;2.43
2004;03;03;00;00;4.01;238.31;6.93;1.21
2004;03;04;00;00;3.71;163.57;5.35;2.01
2004;03;05;00;00;5.82;122.49;7.68;4.04
2004;03;06;00;00;8.27;262.29;12.28;2.86
2004;03;07;00;00;3.99;265.12;7.90;0.93
2004;03;08;00;00;7.32;17.92;12.63;0.18
2004;03;09;00;00;4.06;179.89;6.54;1.72
2004;03;10;00;00;4.46;86.73;6.02;1.12
2004;03;11;00;00;3.16;235.96;7.62;0.93
2004;03;12;00;00;5.42;105.98;8.18;1.96
2004;03;13;00;00;5.05;215.32;6.81;3.88
2004;03;14;00;00;4.75;232.02;7.65;2.71
2004;03;15;00;00;5.64;206.09;12.66;2.34
2004;03;16;00;00;3.05;138.77;4.46;1.14
2004;03;17;00;00;3.41;174.76;4.82;1.13
2004;03;18;00;00;7.43;210.35;14.18;2.69
2004;03;19;00;00;18.69;249.51;26.95;6.92
2004;03;20;00;00;22.67;242.94;33.11;17.24
2004;03;21;00;00;27.60;251.10;32.20;20.94
2004;03;22;00;00;18.55;253.69;26.30;6.11
2004;03;23;00;00;6.46;291.35;11.22;1.89
2004;03;24;00;00;10.81;273.74;14.54;8.02
2004;03;25;00;00;11.40;164.85;17.65;7.19
2004;03;26;00;00;17.05;49.32;25.65;7.93
2004;03;27;00;00;8.32;50.40;15.36;2.85
2004;03;28;00;00;3.22;83.22;5.11;1.87
2004;03;29;00;00;7.86;79.48;14.42;4.37
2004;03;30;00;00;6.38;96.00;10.15;3.43
2004;03;31;00;00;3.92;118.85;5.27;2.20
2004;04;01;00;00;6.04;102.34;13.92;2.18
2004;04;02;00;00;4.71;140.21;12.70;0.81
2004;04;03;00;00;10.84;238.77;19.29;3.63
2004;04;04;00;00;13.69;224.71;27.01;3.69
2004;04;05;00;00;24.85;253.72;33.46;10.61
2004;04;06;00;00;21.73;261.44;29.81;9.37
2004;04;07;00;00;21.00;258.41;32.64;7.86
2004;04;08;00;00;8.61;281.35;19.98;0.88
2004;04;09;00;00;9.42;38.27;15.65;1.00
2004;04;10;00;00;8.21;164.40;11.97;4.87
2004;04;11;00;00;7.83;91.18;11.48;5.09
2004;04;12;00;00;12.63;48.95;22.75;5.63
2004;04;13;00;00;10.64;23.76;15.34;5.69
2004;04;14;00;00;7.54;60.22;15.64;2.95
2004;04;15;00;00;4.21;244.14;7.55;1.12
2004;04;16;00;00;10.09;80.66;20.62;1.58
2004;04;17;00;00;8.65;214.05;18.95;2.36
2004;04;18;00;00;7.03;251.84;16.95;2.19
2004;04;19;00;00;11.25;229.41;22.72;4.80
2004;04;20;00;00;7.20;191.36;15.23;3.51
2004;04;21;00;00;4.90;162.52;7.83;3.18
2004;04;22;00;00;4.64;233.34;6.89;1.41
2004;04;23;00;00;7.26;304.42;9.45;4.85
2004;04;24;00;00;10.79;35.94;16.94;6.76
2004;04;25;00;00;14.22;61.53;19.74;8.56
2004;04;26;00;00;10.66;74.55;20.59;4.21
2004;04;27;00;00;3.89;168.41;8.17;1.72
2004;04;28;00;00;5.82;241.43;14.70;0.86
2004;04;29;00;00;5.36;65.39;9.84;2.56
2004;04;30;00;00;7.86;264.97;13.04;2.78
2004;05;01;00;00;5.68;271.82;10.26;1.60
2004;05;02;00;00;2.07;222.88;4.36;0.53
2004;05;03;00;00;2.95;178.75;4.53;1.12
2004;05;04;00;00;7.05;254.75;15.30;0.18
2004;05;05;00;00;7.23;216.35;11.72;2.52
2004;05;06;00;00;9.10;240.95;16.60;1.34
2004;05;07;00;00;19.94;256.21;27.70;13.75
2004;05;08;00;00;24.40;233.94;32.87;16.55
2004;05;09;00;00;14.50;238.39;20.07;5.37
2004;05;10;00;00;4.03;257.08;4.93;1.99
2004;05;11;00;00;3.18;327.32;5.82;0.88
2004;05;12;00;00;7.60;116.53;13.55;1.00
2004;05;13;00;00;9.00;54.63;10.85;7.03
2004;05;14;00;00;6.88;16.79;10.20;4.65
2004;05;15;00;00;6.96;78.54;11.68;3.31
2004;05;16;00;00;8.60;110.91;15.27;2.18
2004;05;17;00;00;6.82;56.14;10.53;1.84
2004;05;18;00;00;4.47;243.53;9.43;1.71
2004;05;19;00;00;3.60;244.72;6.66;1.13
2004;05;20;00;00;4.55;225.47;9.50;0.35
2004;05;21;00;00;7.39;291.82;14.28;2.27
2004;05;22;00;00;11.02;21.36;13.95;6.09
2004;05;23;00;00;7.77;22.53;11.20;4.42
2004;05;24;00;00;6.33;45.43;11.15;1.74
2004;05;25;00;00;4.84;37.28;8.96;1.18
2004;05;26;00;00;5.29;226.20;11.83;1.17
2004;05;27;00;00;6.59;114.51;8.63;5.23
2004;05;28;00;00;8.26;46.62;12.28;5.76
2004;05;29;00;00;9.57;78.32;17.68;3.69
2004;05;30;00;00;5.58;213.38;11.98;1.91
2004;05;31;00;00;7.06;271.09;10.86;1.14
2004;06;01;00;00;3.15;179.92;6.84;1.13
2004;06;02;00;00;7.75;281.71;12.29;4.72
2004;06;03;00;00;9.78;293.35;12.55;5.88
2004;06;04;00;00;6.17;295.31;10.89;3.55
2004;06;05;00;00;7.27;293.66;11.97;3.52
2004;06;06;00;00;7.24;55.02;13.10;3.13
2004;06;07;00;00;2.83;111.14;3.91;1.65
2004;06;08;00;00;2.25;226.83;3.26;0.86
2004;06;09;00;00;5.28;237.46;9.95;2.12
2004;06;10;00;00;6.79;242.14;13.25;1.79
2004;06;11;00;00;6.28;260.68;11.09;3.43
2004;06;12;00;00;12.48;293.64;20.65;5.04
2004;06;13;00;00;7.29;233.92;10.26;4.76
2004;06;14;00;00;11.13;40.06;19.92;5.68
2004;06;15;00;00;5.73;186.96;8.89;2.28
2004;06;16;00;00;6.28;259.41;7.76;3.13
2004;06;17;00;00;10.49;225.55;22.64;0.43
2004;06;18;00;00;13.95;264.88;22.37;6.75
2004;06;19;00;00;9.90;268.85;19.65;3.43
2004;06;20;00;00;7.77;291.17;12.64;3.51
2004;06;21;00;00;8.52;226.33;17.47;2.19
2004;06;22;00;00;6.46;176.22;11.04;2.63
2004;06;23;00;00;18.52;208.82;34.03;3.23
2004;06;24;00;00;23.44;260.69;31.38;9.34
2004;06;25;00;00;9.75;250.50;16.72;3.51
2004;06;26;00;00;2.79;135.46;4.21;0.24
2004;06;27;00;00;10.18;227.11;19.63;2.85
2004;06;28;00;00;5.96;291.37;9.01;3.69
2004;06;29;00;00;5.15;280.17;10.93;2.43
2004;06;30;00;00;3.87;159.96;8.56;0.51
2004;07;01;00;00;14.39;262.89;22.35;4.20
2004;07;02;00;00;14.38;242.32;23.88;2.66
2004;07;03;00;00;14.20;243.86;27.50;4.23
2004;07;04;00;00;8.63;226.16;17.80;2.69
2004;07;05;00;00;8.44;255.07;18.99;4.15
2004;07;06;00;00;5.98;163.43;8.95;3.33
2004;07;07;00;00;5.58;148.65;10.87;1.38
2004;07;08;00;00;6.51;231.86;13.99;2.65
2004;07;09;00;00;21.63;251.18;30.58;7.65
2004;07;10;00;00;9.77;257.44;14.94;4.84
2004;07;11;00;00;12.62;256.05;19.70;4.22
2004;07;12;00;00;9.52;260.50;13.59;6.65
2004;07;13;00;00;6.14;265.48;8.62;4.34
2004;07;14;00;00;7.58;264.29;15.26;3.52
2004;07;15;00;00;6.65;263.22;9.62;2.35
2004;07;16;00;00;1.64;242.97;3.26;0.53
2004;07;17;00;00;6.07;196.15;14.31;1.70
2004;07;18;00;00;4.83;217.78;12.43;2.56
2004;07;19;00;00;5.58;161.94;12.11;1.84
2004;07;20;00;00;8.13;205.36;21.92;1.49
2004;07;21;00;00;3.34;189.08;7.24;1.50
2004;07;22;00;00;3.25;108.19;5.58;0.79
2004;07;23;00;00;6.75;229.51;13.92;2.36
2004;07;24;00;00;6.99;283.00;9.90;4.24
2004;07;25;00;00;6.02;327.93;11.00;2.87
2004;07;26;00;00;6.94;296.32;11.44;2.22
2004;07;27;00;00;6.24;93.93;11.18;3.49
2004;07;28;00;00;10.89;71.90;17.82;4.08
2004;07;29;00;00;4.47;89.27;5.90;3.21
2004;07;30;00;00;4.76;233.84;9.31;0.93
2004;07;31;00;00;2.38;217.64;6.02;0.43
2004;08;01;00;00;4.03;220.38;8.85;0.74
2004;08;02;00;00;3.52;141.98;7.80;1.38
2004;08;03;00;00;6.68;208.24;16.82;0.18
2004;08;04;00;00;3.75;217.48;4.53;2.33
2004;08;05;00;00;4.43;289.00;7.43;1.78
2004;08;06;00;00;5.24;278.62;6.60;3.58
2004;08;07;00;00;3.26;188.22;5.37;2.02
2004;08;08;00;00;3.92;128.52;5.20;1.52
2004;08;09;00;00;5.27;89.54;8.59;3.20
2004;08;10;00;00;4.35;202.05;7.09;1.02
2004;08;11;00;00;6.04;232.06;19.81;1.58
2004;08;12;00;00;7.90;201.91;22.60;3.21
2004;08;13;00;00;18.49;246.77;25.08;5.78
2004;08;14;00;00;16.91;259.95;25.39;3.21
2004;08;15;00;00;1.77;119.75;3.33;0.88
2004;08;16;00;00;7.25;189.42;22.86;2.69
2004;08;17;00;00;3.37;184.35;7.58;1.70
2004;08;18;00;00;4.86;194.52;10.76;1.50
2004;08;19;00;00;5.15;236.84;10.30;0.51
2004;08;20;00;00;14.11;258.87;26.44;3.24
2004;08;21;00;00;16.12;252.05;26.27;7.01
2004;08;22;00;00;4.44;104.45;8.40;0.59
2004;08;23;00;00;4.60;169.62;9.09;1.72
2004;08;24;00;00;10.70;211.36;20.93;2.24
2004;08;25;00;00;17.50;249.46;25.79;12.97
2004;08;26;00;00;14.07;262.32;18.96;7.17
2004;08;27;00;00;8.47;239.78;14.93;4.61
2004;08;28;00;00;9.18;240.98;19.15;4.23
2004;08;29;00;00;7.22;228.78;13.62;3.81
2004;08;30;00;00;13.24;243.19;20.01;4.84
2004;08;31;00;00;6.60;246.05;12.91;2.15
2004;09;01;00;00;5.19;65.09;9.71;1.52
2004;09;02;00;00;2.80;182.90;4.20;1.14
2004;09;03;00;00;3.92;235.91;8.04;1.56
2004;09;04;00;00;6.29;56.40;11.93;2.28
2004;09;05;00;00;10.32;68.16;19.24;3.85
2004;09;06;00;00;3.93;58.90;5.63;2.59
2004;09;07;00;00;6.19;64.09;14.56;1.84
2004;09;08;00;00;9.48;55.85;16.34;3.96
2004;09;09;00;00;6.92;78.69;10.59;4.01
2004;09;10;00;00;4.53;169.28;7.06;1.41
2004;09;11;00;00;8.33;232.69;16.23;2.56
2004;09;12;00;00;10.10;244.56;18.65;2.43
2004;09;13;00;00;7.30;202.82;16.08;2.70
2004;09;14;00;00;7.82;226.32;18.06;4.78
2004;09;15;00;00;11.07;272.57;18.96;5.50
2004;09;16;00;00;7.18;119.08;10.33;5.12
2004;09;17;00;00;2.29;79.58;4.36;0.84
2004;09;18;00;00;4.45;205.36;7.55;2.48
2004;09;19;00;00;6.03;249.08;8.91;3.37
2004;09;20;00;00;10.76;270.68;21.36;2.27
2004;09;21;00;00;20.40;259.90;26.99;16.46
2004;09;22;00;00;24.20;258.98;27.99;18.95
2004;09;23;00;00;21.11;248.25;26.39;14.66
2004;09;24;00;00;8.98;293.74;11.62;6.55
2004;09;25;00;00;6.72;271.62;8.59;4.70
2004;09;26;00;00;6.41;255.44;9.17;3.52
2004;09;27;00;00;5.52;248.17;9.23;2.90
2004;09;28;00;00;4.86;251.81;6.08;3.83
2004;09;29;00;00;7.45;257.90;14.61;3.66
2004;09;30;00;00;1.91;161.30;3.15;0.43
2004;10;01;00;00;6.59;222.74;15.14;3.24
2004;10;02;00;00;7.02;239.25;13.65;3.36
2004;10;03;00;00;2.59;155.75;4.13;0.24
2004;10;04;00;00;6.04;176.23;10.13;4.00
2004;10;05;00;00;5.72;189.86;12.82;3.34
2004;10;06;00;00;5.13;236.45;8.28;3.12
2004;10;07;00;00;3.12;122.28;4.47;2.33
2004;10;08;00;00;4.35;152.77;10.86;2.22
2004;10;09;00;00;6.11;52.63;8.91;3.30
2004;10;10;00;00;4.47;53.41;6.86;0.23
2004;10;11;00;00;6.00;67.26;7.99;3.58
2004;10;12;00;00;1.94;120.26;3.91;0.23
2004;10;13;00;00;2.15;190.05;3.66;0.51
2004;10;14;00;00;5.82;187.12;11.12;3.66
2004;10;15;00;00;9.45;197.89;14.08;4.55
2004;10;16;00;00;7.80;204.68;14.64;2.08
2004;10;17;00;00;14.04;226.04;24.11;2.19
2004;10;18;00;00;10.76;206.13;19.81;0.81
2004;10;19;00;00;4.59;110.50;6.97;3.73
2004;10;20;00;00;5.01;129.19;6.19;3.83
2004;10;21;00;00;9.90;214.01;23.31;0.59
2004;10;22;00;00;2.45;151.00;3.83;0.35
2004;10;23;00;00;6.28;191.83;11.13;3.78
2004;10;24;00;00;4.74;164.75;6.98;2.34
2004;10;25;00;00;5.20;210.55;9.94;2.77
2004;10;26;00;00;6.75;293.92;8.98;2.21
2004;10;27;00;00;5.14;82.10;7.88;2.97
2004;10;28;00;00;4.22;105.96;7.41;1.92
2004;10;29;00;00;2.94;162.18;5.81;0.79
2004;10;30;00;00;3.83;247.54;11.79;0.24
2004;10;31;00;00;8.91;49.75;16.20;2.04
2004;11;01;00;00;5.45;70.98;9.22;3.24
2004;11;02;00;00;4.22;76.27;6.64;1.78
2004;11;03;00;00;2.66;160.99;4.89;0.18
2004;11;04;00;00;3.80;252.21;7.76;1.35
2004;11;05;00;00;7.23;320.81;9.85;4.86
2004;11;06;00;00;5.15;310.55;8.03;3.86
2004;11;07;00;00;4.95;295.88;6.39;3.87
2004;11;08;00;00;3.23;133.71;5.68;1.58
2004;11;09;00;00;4.92;148.42;6.75;3.12
2004;11;10;00;00;7.22;187.62;9.49;3.82
2004;11;11;00;00;5.60;86.68;7.73;3.77
2004;11;12;00;00;4.70;193.74;7.43;0.59
2004;11;13;00;00;8.01;248.14;11.71;5.33
2004;11;14;00;00;10.43;130.87;19.39;6.56
2004;11;15;00;00;6.36;106.69;9.73;1.21
2004;11;16;00;00;5.21;250.41;6.75;3.19
2004;11;17;00;00;11.66;231.02;14.88;6.04
2004;11;18;00;00;18.10;242.61;22.78;13.28
2004;11;19;00;00;24.06;271.69;35.00;13.42
2004;11;20;00;00;19.76;261.36;31.10;11.27
2004;11;21;00;00;4.37;200.98;8.22;2.70
2004;11;22;00;00;14.77;238.12;23.79;6.74
2004;11;23;00;00;13.16;262.83;22.58;2.02
2004;11;24;00;00;5.46;64.68;9.45;1.88
2004;11;25;00;00;3.20;138.94;5.03;1.13
2004;11;26;00;00;7.38;228.76;14.79;4.13
2004;11;27;00;00;3.94;234.25;7.01;2.08
2004;11;28;00;00;3.35;188.65;7.76;0.35
2004;11;29;00;00;6.56;45.61;10.27;1.84
2004;11;30;00;00;5.08;143.91;9.47;1.85
2004;12;01;00;00;3.67;144.04;4.73;2.56
2004;12;02;00;00;3.30;158.02;5.57;1.39
2004;12;03;00;00;3.79;235.26;6.30;2.34
2004;12;04;00;00;5.19;22.22;7.40;3.69
2004;12;05;00;00;4.21;50.49;4.90;3.42
2004;12;06;00;00;5.09;59.06;8.44;2.66
2004;12;07;00;00;2.55;84.33;5.12;0.85
2004;12;08;00;00;5.62;51.14;8.12;2.99
2004;12;09;00;00;4.38;68.77;5.33;2.10
2004;12;10;00;00;2.23;128.80;4.01;0.84
2004;12;11;00;00;1.83;110.21;4.40;0.23
2004;12;12;00;00;2.42;84.48;3.55;1.00
2004;12;13;00;00;2.25;202.78;3.47;0.51
2004;12;14;00;00;2.12;123.29;3.26;0.23
2004;12;15;00;00;3.29;180.62;4.06;2.66
2004;12;16;00;00;8.88;195.18;22.00;3.34
2004;12;17;00;00;24.45;242.86;39.48;19.76
2004;12;18;00;00;30.12;256.15;40.07;13.62
2004;12;19;00;00;11.21;88.01;21.15;3.20
2004;12;20;00;00;10.65;80.08;19.11;3.73
2004;12;21;00;00;2.51;228.43;5.21;0.24
2004;12;22;00;00;9.76;227.42;17.05;2.28
2004;12;23;00;00;17.80;226.69;20.98;13.92
2004;12;24;00;00;21.78;232.14;29.56;12.20
2004;12;25;00;00;11.16;224.65;20.10;0.35
2004;12;26;00;00;7.91;200.64;12.78;0.43
2004;12;27;00;00;8.88;267.70;11.22;5.19
2004;12;28;00;00;14.67;244.76;27.23;5.60
2004;12;29;00;00;8.11;264.71;13.02;1.58
2004;12;30;00;00;5.35;185.10;7.81;0.53
2004;12;31;00;00;9.70;203.62;11.49;7.44
2005;01;01;00;00;8.94;229.16;15.57;5.66
2005;01;02;00;00;26.79;255.42;42.25;15.89
2005;01;03;00;00;14.77;248.98;23.41;7.46
2005;01;04;00;00;6.79;221.12;8.59;5.03
2005;01;05;00;00;9.24;221.42;18.15;5.03
2005;01;06;00;00;16.59;250.19;22.25;7.30
2005;01;07;00;00;6.26;204.95;10.42;3.46
2005;01;08;00;00;12.00;210.76;20.28;5.16
2005;01;09;00;00;8.88;229.05;12.60;4.46
2005;01;10;00;00;5.38;175.83;7.09;3.83
2005;01;11;00;00;4.60;189.28;6.88;3.12
2005;01;12;00;00;4.95;202.55;6.51;3.92
2005;01;13;00;00;6.70;275.47;8.93;2.53
2005;01;14;00;00;3.29;98.69;5.07;0.43
2005;01;15;00;00;4.43;93.76;5.22;3.52
2005;01;16;00;00;3.34;163.59;4.27;2.24
2005;01;17;00;00;4.61;207.51;6.44;3.26
2005;01;18;00;00;17.60;233.03;30.87;5.48
2005;01;19;00;00;19.01;241.12;33.17;10.71
2005;01;20;00;00;27.78;238.61;55.74;15.94
2005;01;21;00;00;37.95;273.53;58.00;23.56
2005;01;22;00;00;12.82;234.51;23.49;0.57
2005;01;23;00;00;8.10;104.83;16.27;0.81
2005;01;24;00;00;12.54;277.28;17.03;7.16
2005;01;25;00;00;12.64;204.19;23.00;7.68
2005;01;26;00;00;25.46;44.87;34.42;13.97
2005;01;27;00;00;8.42;79.68;13.13;0.66
2005;01;28;00;00;5.18;156.47;8.87;1.00
2005;01;29;00;00;7.92;56.83;14.16;3.95
2005;01;30;00;00;3.21;178.18;5.81;1.00
2005;01;31;00;00;9.77;229.33;17.55;6.17
2005;02;01;00;00;11.14;273.16;17.74;7.09
2005;02;02;00;00;10.55;249.70;14.52;7.23
2005;02;03;00;00;4.93;211.35;7.21;3.10
2005;02;04;00;00;7.23;83.26;9.88;5.70
2005;02;05;00;00;4.60;139.71;5.95;2.65
2005;02;06;00;00;4.15;121.25;5.77;2.28
2005;02;07;00;00;4.33;131.43;5.95;2.65
2005;02;08;00;00;5.46;156.87;6.92;3.17
2005;02;09;00;00;4.36;173.63;5.95;2.34
2005;02;10;00;00;18.60;220.96;30.77;5.95
2005;02;11;00;00;21.81;234.96;29.82;12.53
2005;02;12;00;00;33.93;237.13;57.53;12.71
2005;02;13;00;00;47.54;274.40;65.60;21.95
2005;02;14;00;00;21.30;278.19;29.73;14.88
2005;02;15;00;00;12.92;267.56;20.60;8.93
2005;02;16;00;00;16.12;20.14;20.43;11.73
2005;02;17;00;00;10.75;32.37;13.62;5.81
2005;02;18;00;00;6.53;181.39;13.26;1.99
2005;02;19;00;00;11.84;242.88;17.34;6.44
2005;02;20;00;00;7.65;264.97;11.28;4.07
2005;02;21;00;00;8.05;307.30;10.10;5.27
2005;02;22;00;00;6.91;320.77;8.18;4.07
2005;02;23;00;00;7.46;273.25;11.91;4.26
2005;02;24;00;00;2.32;124.32;4.84;0.53
2005;02;25;00;00;3.32;63.80;5.84;1.85
2005;02;26;00;00;2.79;85.72;5.20;1.17
2005;02;27;00;00;20.48;119.00;41.65;3.86
2005;02;28;00;00;21.78;64.76;32.98;6.14
2005;03;01;00;00;5.43;192.20;7.41;4.01
2005;03;02;00;00;7.00;172.71;9.20;5.24
2005;03;03;00;00;6.06;91.28;8.06;4.36
2005;03;04;00;00;8.49;260.08;17.72;2.69
2005;03;05;00;00;18.57;254.35;27.26;9.93
2005;03;06;00;00;13.05;123.81;22.01;4.66
2005;03;07;00;00;10.20;246.50;14.86;6.66
2005;03;08;00;00;14.38;255.39;24.15;9.19
2005;03;09;00;00;14.49;264.69;21.32;6.38
2005;03;10;00;00;3.87;146.82;7.47;0.93
2005;03;11;00;00;24.01;240.68;43.21;5.67
2005;03;12;00;00;39.72;262.55;54.34;19.62
2005;03;13;00;00;7.34;203.74;18.43;2.01
2005;03;14;00;00;8.59;197.16;20.50;5.18
2005;03;15;00;00;9.00;210.58;15.18;5.50
2005;03;16;00;00;7.43;194.33;11.83;5.54
2005;03;17;00;00;13.06;222.81;25.90;6.89
2005;03;18;00;00;5.67;246.68;8.36;2.23
2005;03;19;00;00;4.45;113.53;8.19;1.14
